GEO_ID,BachDegrees,TotalPop,CountyName,NormBach
17031812900,1159.00,3215.00, Cook County,36.04976672
17031813000,1020.00,3026.00, Cook County,33.70786517
17031813100,1005.00,3518.00, Cook County,28.56736782
17031813200,1089.00,3172.00, Cook County,34.33165195
17031813301,206.00,1916.00, Cook County,10.75156576
17031813302,139.00,1875.00, Cook County,7.413333333
17031813400,428.00,5138.00, Cook County,8.330089529
17031813500,521.00,4788.00, Cook County,10.88137009
17031813600,209.00,3921.00, Cook County,5.33027289
17031813701,130.00,2472.00, Cook County,5.258899676
17031813702,236.00,3417.00, Cook County,6.906643254
17031813801,91.00,2099.00, Cook County,4.335397808
17031813802,149.00,3104.00, Cook County,4.800257732
17031813900,236.00,4940.00, Cook County,4.777327935
17031814000,324.00,3333.00, Cook County,9.720972097
17031814100,143.00,3317.00, Cook County,4.31112451
17031814200,461.00,5561.00, Cook County,8.289875922
17031814300,153.00,3267.00, Cook County,4.683195592
17031814400,442.00,5569.00, Cook County,7.936792961
17031814500,370.00,3971.00, Cook County,9.317552254
17031814600,581.00,4301.00, Cook County,13.5084864
17031814700,581.00,3726.00, Cook County,15.59312936
17031814800,603.00,4750.00, Cook County,12.69473684
17031814900,803.00,4930.00, Cook County,16.28803245
17031815000,390.00,2790.00, Cook County,13.97849462
17031815100,361.00,3367.00, Cook County,10.72171072
17031815200,418.00,5253.00, Cook County,7.9573577
17031815300,674.00,2452.00, Cook County,27.48776509
17031815400,734.00,3489.00, Cook County,21.03754657
17031815500,600.00,5502.00, Cook County,10.90512541
17031815600,662.00,3883.00, Cook County,17.04867371
17031815701,849.00,2653.00, Cook County,32.00150773
17031815702,1075.00,3745.00, Cook County,28.70493992
17031815800,319.00,1284.00, Cook County,24.84423676
17031815900,1208.00,4498.00, Cook County,26.85638061
17031816000,1021.00,2734.00, Cook County,37.34455011
17031816100,1140.00,4552.00, Cook County,25.04393673
17031816200,648.00,3300.00, Cook County,19.63636364
17031816300,263.00,3727.00, Cook County,7.056613899
17031816401,180.00,3183.00, Cook County,5.655042413
17031816402,130.00,3654.00, Cook County,3.557744937
17031816500,130.00,2787.00, Cook County,4.664513814
17031816600,88.00,3190.00, Cook County,2.75862069
17031816700,133.00,2137.00, Cook County,6.223678053
17031816800,396.00,4200.00, Cook County,9.428571429
17031816900,599.00,4509.00, Cook County,13.28454203
17031817000,403.00,3598.00, Cook County,11.20066704
17031817101,396.00,3707.00, Cook County,10.68249258
17031817102,304.00,2538.00, Cook County,11.97793538
17031817200,363.00,3104.00, Cook County,11.69458763
17031817300,178.00,1815.00, Cook County,9.807162534
17031817400,262.00,3174.00, Cook County,8.254568368
17031817500,226.00,2819.00, Cook County,8.017027315
17031817600,210.00,3032.00, Cook County,6.926121372
17031817700,438.00,4540.00, Cook County,9.647577093
17031817900,567.00,4599.00, Cook County,12.32876712
17031818000,541.00,3046.00, Cook County,17.76099803
17031818100,538.00,1887.00, Cook County,28.5108638
17031818200,807.00,3820.00, Cook County,21.12565445
17031818300,719.00,4748.00, Cook County,15.1432182
17031818401,416.00,2813.00, Cook County,14.78848205
17031818402,929.00,2733.00, Cook County,33.99195024
17031818500,1444.00,4581.00, Cook County,31.52150186
17031818600,951.00,3504.00, Cook County,27.14041096
17031818700,688.00,2847.00, Cook County,24.16578855
17031818800,1045.00,3600.00, Cook County,29.02777778
17031818900,1029.00,3324.00, Cook County,30.9566787
17031819000,1260.00,3030.00, Cook County,41.58415842
17031819100,395.00,2935.00, Cook County,13.45826235
17031819200,449.00,4980.00, Cook County,9.016064257
17031819300,502.00,1846.00, Cook County,27.19393283
17031819400,960.00,4073.00, Cook County,23.56985023
17031819500,548.00,2586.00, Cook County,21.19102862
17031819600,989.00,2626.00, Cook County,37.66184311
17031819700,1284.00,3595.00, Cook County,35.7162726
17031819801,1692.00,3514.00, Cook County,48.15025612
17031819802,671.00,1872.00, Cook County,35.84401709
17031819900,918.00,2123.00, Cook County,43.24069713
17031820000,467.00,1283.00, Cook County,36.39906469
17031820101,1969.00,5928.00, Cook County,33.21524966
17031820103,675.00,3277.00, Cook County,20.59810803
17031820104,834.00,3109.00, Cook County,26.82534577
17031820202,271.00,2467.00, Cook County,10.98500203
17031820203,693.00,2465.00, Cook County,28.11359026
17031820204,868.00,3256.00, Cook County,26.65847666
17031820300,385.00,3907.00, Cook County,9.854108011
17031820400,249.00,3878.00, Cook County,6.420835482
17031820501,714.00,4200.00, Cook County,17
17031820502,680.00,4530.00, Cook County,15.01103753
17031820603,421.00,4060.00, Cook County,10.36945813
17031820604,275.00,2572.00, Cook County,10.69206843
17031820605,313.00,4471.00, Cook County,7.000670991
17031820606,741.00,3210.00, Cook County,23.08411215
17031820700,369.00,4872.00, Cook County,7.573891626
17031820800,296.00,2802.00, Cook County,10.56388294
17031820901,237.00,3720.00, Cook County,6.370967742
17031820902,618.00,3955.00, Cook County,15.62579014
17031821001,374.00,3415.00, Cook County,10.95168375
17031821002,399.00,4148.00, Cook County,9.619093539
17031821101,374.00,3367.00, Cook County,11.10781111
17031821102,515.00,3404.00, Cook County,15.12925969
17031821200,436.00,4752.00, Cook County,9.175084175
17031821300,443.00,4385.00, Cook County,10.10262258
17031821401,177.00,2849.00, Cook County,6.212706213
17031821402,240.00,2471.00, Cook County,9.712666936
17031821500,88.00,1137.00, Cook County,7.739665787
17031821600,499.00,3518.00, Cook County,14.18419557
17031821700,750.00,3326.00, Cook County,22.54960914
17031821800,1027.00,4133.00, Cook County,24.84877813
17031821900,782.00,3770.00, Cook County,20.74270557
17031822000,284.00,3263.00, Cook County,8.703646951
17031822101,675.00,3327.00, Cook County,20.28854824
17031822102,828.00,3668.00, Cook County,22.5736096
17031822200,475.00,2707.00, Cook County,17.54710011
17031822301,365.00,2666.00, Cook County,13.69092273
17031822302,647.00,3550.00, Cook County,18.22535211
17031822400,491.00,4488.00, Cook County,10.9402852
17031822500,544.00,3376.00, Cook County,16.11374408
17031822601,832.00,3281.00, Cook County,25.35812252
17031822602,1657.00,5932.00, Cook County,27.93324343
17031822701,1146.00,3451.00, Cook County,33.20776586
17031822702,606.00,2640.00, Cook County,22.95454545
17031822801,798.00,2527.00, Cook County,31.57894737
17031822802,725.00,2572.00, Cook County,28.1881804
17031822900,189.00,1694.00, Cook County,11.15702479
17031823001,981.00,5518.00, Cook County,17.7781805
17031823002,623.00,4177.00, Cook County,14.91501077
17031823101,343.00,3140.00, Cook County,10.92356688
17031823102,276.00,2790.00, Cook County,9.892473118
17031823200,525.00,3736.00, Cook County,14.05246253
17031823302,527.00,4542.00, Cook County,11.60281814
17031823303,343.00,3056.00, Cook County,11.22382199
17031823304,660.00,4740.00, Cook County,13.92405063
17031823400,407.00,3662.00, Cook County,11.11414528
17031823500,445.00,3330.00, Cook County,13.36336336
17031823602,1150.00,5544.00, Cook County,20.74314574
17031823603,37.00,1536.00, Cook County,2.408854167
17031823604,691.00,2759.00, Cook County,25.04530627
17031823605,872.00,3484.00, Cook County,25.02870264
17031823702,697.00,4647.00, Cook County,14.99892404
17031823703,598.00,5885.00, Cook County,10.16142736
17031823704,495.00,2908.00, Cook County,17.02200825
17031823705,557.00,3151.00, Cook County,17.67692796
17031823801,1194.00,4305.00, Cook County,27.73519164
17031823803,964.00,5331.00, Cook County,18.08291127
17031823805,650.00,2597.00, Cook County,25.02887948
17031823806,507.00,3487.00, Cook County,14.53971896
17031823901,614.00,3389.00, Cook County,18.11743877
17031823903,863.00,3612.00, Cook County,23.89258029
17031823904,712.00,3329.00, Cook County,21.38780415
17031824003,960.00,4609.00, Cook County,20.82881319
17031824004,1033.00,4204.00, Cook County,24.57183635
17031824005,1114.00,4196.00, Cook County,26.54909438
17031824006,1188.00,4007.00, Cook County,29.6481158
17031824105,1432.00,5239.00, Cook County,27.33346058
17031824106,1178.00,4881.00, Cook County,24.13439869
17031824107,1397.00,5784.00, Cook County,24.15283541
17031824113,1658.00,5183.00, Cook County,31.98919545
17031824114,1149.00,4063.00, Cook County,28.27959636
17031824115,695.00,3147.00, Cook County,22.08452494
17031824116,726.00,4044.00, Cook County,17.95252226
17031824119,1512.00,4755.00, Cook County,31.79810726
17031824121,758.00,2678.00, Cook County,28.304705
17031824122,1489.00,5080.00, Cook County,29.31102362
17031824123,1070.00,5465.00, Cook County,19.57913998
17031824124,393.00,2204.00, Cook County,17.83121597
17031824125,914.00,3997.00, Cook County,22.86715036
17031824126,1419.00,4411.00, Cook County,32.16957606
17031824127,647.00,3055.00, Cook County,21.17839607
17031824128,1006.00,3726.00, Cook County,26.99946323
17031824129,695.00,3499.00, Cook County,19.86281795
17031824300,568.00,3988.00, Cook County,14.24272818
17031824400,191.00,1744.00, Cook County,10.95183486
17031824503,1148.00,5179.00, Cook County,22.1664414
17031824505,815.00,4876.00, Cook County,16.7145201
17031824507,411.00,3167.00, Cook County,12.97758131
17031824508,591.00,2610.00, Cook County,22.64367816
17031824509,752.00,3445.00, Cook County,21.8287373
17031824601,393.00,3376.00, Cook County,11.64099526
17031824602,963.00,5188.00, Cook County,18.56206631
17031824701,374.00,3026.00, Cook County,12.35955056
17031824702,453.00,4485.00, Cook County,10.10033445
17031824800,543.00,5490.00, Cook County,9.890710383
17031824900,225.00,2280.00, Cook County,9.868421053
17031825000,824.00,3661.00, Cook County,22.50751161
17031825200,144.00,1625.00, Cook County,8.861538462
17031825302,956.00,4585.00, Cook County,20.85059978
17031825303,679.00,3151.00, Cook County,21.54871469
17031825304,727.00,3508.00, Cook County,20.72405929
17031825400,784.00,4542.00, Cook County,17.26111845
17031825501,612.00,4229.00, Cook County,14.47150627
17031825503,765.00,4256.00, Cook County,17.97462406
17031825504,379.00,2626.00, Cook County,14.43259711
17031825505,719.00,4600.00, Cook County,15.63043478
17031825600,371.00,3606.00, Cook County,10.28840821
17031825700,238.00,3136.00, Cook County,7.589285714
17031825801,332.00,2826.00, Cook County,11.74805379
17031825802,964.00,5099.00, Cook County,18.90566778
17031825803,623.00,4550.00, Cook County,13.69230769
17031825900,298.00,2546.00, Cook County,11.70463472
17031826000,75.00,2102.00, Cook County,3.568030447
17031826100,408.00,4075.00, Cook County,10.01226994
17031826201,483.00,3329.00, Cook County,14.50886152
17031826202,629.00,4006.00, Cook County,15.70144783
17031826301,318.00,3466.00, Cook County,9.174841316
17031826303,279.00,2817.00, Cook County,9.904153355
17031826304,361.00,2186.00, Cook County,16.51418115
17031826401,276.00,2884.00, Cook County,9.570041609
17031826402,465.00,3885.00, Cook County,11.96911197
17031826500,370.00,4105.00, Cook County,9.013398295
17031826600,323.00,3854.00, Cook County,8.380902958
17031826700,399.00,3600.00, Cook County,11.08333333
17031826800,221.00,3692.00, Cook County,5.985915493
17031826901,61.00,1475.00, Cook County,4.13559322
17031826902,32.00,1212.00, Cook County,2.640264026
17031827000,254.00,3160.00, Cook County,8.037974684
17031827100,214.00,2009.00, Cook County,10.6520657
17031827200,280.00,3096.00, Cook County,9.043927649
17031827300,134.00,1868.00, Cook County,7.173447537
17031827400,286.00,3036.00, Cook County,9.420289855
17031827500,189.00,3680.00, Cook County,5.135869565
17031827600,165.00,2031.00, Cook County,8.124076809
17031827700,177.00,2003.00, Cook County,8.836744883
17031827801,654.00,4030.00, Cook County,16.22828784
17031827802,328.00,2479.00, Cook County,13.23114159
17031827804,302.00,2428.00, Cook County,12.43822076
17031827805,332.00,2077.00, Cook County,15.98459316
17031827901,299.00,1641.00, Cook County,18.2205972
17031827902,342.00,3232.00, Cook County,10.58168317
17031828000,618.00,3598.00, Cook County,17.17620901
17031828100,679.00,3908.00, Cook County,17.37461617
17031828201,555.00,2572.00, Cook County,21.5785381
17031828202,667.00,3800.00, Cook County,17.55263158
17031828300,592.00,2782.00, Cook County,21.27965492
17031828401,725.00,2709.00, Cook County,26.76264304
17031828402,572.00,2824.00, Cook County,20.25495751
17031828503,320.00,3273.00, Cook County,9.776963031
17031828504,337.00,4126.00, Cook County,8.167716917
17031828505,1433.00,5740.00, Cook County,24.96515679
17031828507,567.00,3252.00, Cook County,17.43542435
17031828508,470.00,2942.00, Cook County,15.97552685
17031828601,755.00,3218.00, Cook County,23.4617775
17031828602,971.00,3257.00, Cook County,29.81271108
17031828701,575.00,3294.00, Cook County,17.45598057
17031828702,429.00,3045.00, Cook County,14.08866995
17031828801,808.00,4047.00, Cook County,19.96540647
17031828802,355.00,2504.00, Cook County,14.17731629
17031828900,297.00,2585.00, Cook County,11.4893617
17031829000,99.00,807.00, Cook County,12.26765799
17031829100,105.00,2702.00, Cook County,3.886010363
17031829200,406.00,4166.00, Cook County,9.745559289
17031829301,687.00,3147.00, Cook County,21.83031459
17031829302,129.00,2900.00, Cook County,4.448275862
17031829401,35.00,692.00, Cook County,5.057803468
17031829402,290.00,2532.00, Cook County,11.45339652
17031829500,266.00,2680.00, Cook County,9.925373134
17031829600,193.00,2301.00, Cook County,8.38765754
17031829700,224.00,3096.00, Cook County,7.235142119
17031829800,896.00,3958.00, Cook County,22.63769581
17031829902,1282.00,5034.00, Cook County,25.46682559
17031829903,832.00,3493.00, Cook County,23.8190667
17031829904,1090.00,3825.00, Cook County,28.49673203
17031830001,188.00,2104.00, Cook County,8.935361217
17031830003,1411.00,5910.00, Cook County,23.87478849
17031830004,1110.00,5374.00, Cook County,20.65500558
17031830005,644.00,3393.00, Cook County,18.98025346
17031830006,381.00,2388.00, Cook County,15.95477387
17031830007,405.00,3437.00, Cook County,11.78353215
17031830008,674.00,3563.00, Cook County,18.91664328
17031830100,303.00,2531.00, Cook County,11.97155275
17031830201,571.00,4540.00, Cook County,12.57709251
17031830202,569.00,2811.00, Cook County,20.24190679
17031830300,700.00,3512.00, Cook County,19.93166287
17031830400,386.00,2990.00, Cook County,12.909699
17031830500,177.00,2610.00, Cook County,6.781609195
17031830600,1036.00,3821.00, Cook County,27.11332112
17031830700,964.00,3439.00, Cook County,28.03140448
17031830800,1115.00,2353.00, Cook County,47.38631534
17031830900,1209.00,2384.00, Cook County,50.71308725
17031831000,782.00,1815.00, Cook County,43.08539945
17031831100,1278.00,6364.00, Cook County,20.08170962
17031831200,412.00,3729.00, Cook County,11.04853848
17031831300,123.00,790.00, Cook County,15.56962025
17031831400,198.00,2283.00, Cook County,8.672798949
17031831500,381.00,3021.00, Cook County,12.61171797
17031831600,522.00,6038.00, Cook County,8.64524677
17031831700,415.00,1777.00, Cook County,23.35396736
17031831800,1334.00,5138.00, Cook County,25.96340989
17031831900,1424.00,2888.00, Cook County,49.30747922
17031832000,748.00,1610.00, Cook County,46.45962733
17031832100,1616.00,3047.00, Cook County,53.03577289
17031832200,1295.00,2546.00, Cook County,50.86410055
17031832300,656.00,1672.00, Cook County,39.23444976
17031832400,1317.00,2716.00, Cook County,48.4904271
17031832500,1067.00,2631.00, Cook County,40.55492208
17031832600,1581.00,3196.00, Cook County,49.46808511
17031832900,827.00,1766.00, Cook County,46.82899207
17031833000,1962.00,3898.00, Cook County,50.33350436
17031833100,2817.00,6590.00, Cook County,42.74658574
17031833300,935.00,2535.00, Cook County,36.88362919
17031833900,158.00,1843.00, Cook County,8.572978839
17031834000,245.00,2384.00, Cook County,10.27684564
17031834200,503.00,3256.00, Cook County,15.44840295
17031834300,1146.00,5077.00, Cook County,22.57238527
17031834400,546.00,3400.00, Cook County,16.05882353
17031834500,25.00,764.00, Cook County,3.272251309
17031834600,49.00,1333.00, Cook County,3.67591898
17031834700,68.00,941.00, Cook County,7.226354942
17031834800,182.00,1390.00, Cook County,13.09352518
17031834900,117.00,1113.00, Cook County,10.51212938
17031835000,129.00,4132.00, Cook County,3.121974831
17031835100,143.00,3513.00, Cook County,4.070594933
17031835200,159.00,1585.00, Cook County,10.03154574
17031835500,103.00,1037.00, Cook County,9.932497589
17031835600,5.00,720.00, Cook County,0.694444444
17031835800,392.00,1397.00, Cook County,28.06012885
17031836000,527.00,2022.00, Cook County,26.06330366
17031836100,215.00,1213.00, Cook County,17.72464963
17031836200,85.00,1459.00, Cook County,5.825908156
17031836300,344.00,1307.00, Cook County,26.31981637
17031836400,587.00,2622.00, Cook County,22.38749047
17031836500,315.00,1202.00, Cook County,26.2063228
17031836600,404.00,1674.00, Cook County,24.13381123
17031836700,175.00,1767.00, Cook County,9.903791737
17031836800,107.00,1528.00, Cook County,7.002617801
17031836900,143.00,768.00, Cook County,18.61979167
17031837000,122.00,1249.00, Cook County,9.767814251
17031837100,202.00,1145.00, Cook County,17.6419214
17031837300,113.00,1869.00, Cook County,6.046013911
17031837400,140.00,1610.00, Cook County,8.695652174
17031837800,641.00,1955.00, Cook County,32.78772379
17031838000,469.00,1820.00, Cook County,25.76923077
17031838100,253.00,1410.00, Cook County,17.94326241
17031838200,492.00,1779.00, Cook County,27.65598651
17031838300,683.00,1611.00, Cook County,42.39602731
17031838600,15.00,1222.00, Cook County,1.227495908
17031838700,177.00,2795.00, Cook County,6.33273703
17031838800,206.00,2067.00, Cook County,9.966134494
17031839000,3261.00,9312.00, Cook County,35.0193299
17031839100,3305.00,7771.00, Cook County,42.52991893
17031839200,512.00,2239.00, Cook County,22.8673515
17031839500,409.00,1372.00, Cook County,29.81049563
17031839600,275.00,1495.00, Cook County,18.39464883
17031839700,1045.00,3778.00, Cook County,27.66013764
17031839800,598.00,2179.00, Cook County,27.44378155
17031839900,967.00,3718.00, Cook County,26.00860678
17031840000,505.00,1995.00, Cook County,25.31328321
17031840100,563.00,2685.00, Cook County,20.96834264
17031840200,337.00,1765.00, Cook County,19.09348442
17031840300,384.00,2808.00, Cook County,13.67521368
17031840400,431.00,2557.00, Cook County,16.85569026
17031840700,666.00,2780.00, Cook County,23.95683453
17031840800,214.00,2137.00, Cook County,10.01403837
17031841000,225.00,915.00, Cook County,24.59016393
17031841100,1134.00,6003.00, Cook County,18.89055472
17031841200,693.00,3538.00, Cook County,19.58733748
17031841300,737.00,3527.00, Cook County,20.89594556
17031841500,178.00,1662.00, Cook County,10.70998797
17031841700,116.00,1159.00, Cook County,10.00862813
17031841800,259.00,1665.00, Cook County,15.55555556
17031841900,1047.00,5970.00, Cook County,17.53768844
17031842000,457.00,2908.00, Cook County,15.71526823
17031842100,228.00,4787.00, Cook County,4.76289952
17031842200,1440.00,3099.00, Cook County,46.46660213
17031842300,1400.00,2859.00, Cook County,48.96817069
17031842400,615.00,2445.00, Cook County,25.15337423
17031842500,46.00,1155.00, Cook County,3.982683983
17031842600,661.00,3216.00, Cook County,20.55348259
17031842800,331.00,4557.00, Cook County,7.263550582
17031842900,526.00,1999.00, Cook County,26.31315658
17031843000,138.00,1703.00, Cook County,8.103347035
17031843100,310.00,1135.00, Cook County,27.31277533
17031843200,347.00,1920.00, Cook County,18.07291667
17031843300,127.00,1389.00, Cook County,9.143268539
17031843400,25.00,1111.00, Cook County,2.250225023
17031843500,252.00,10301.00, Cook County,2.446364431
17031843600,693.00,2274.00, Cook County,30.47493404
17031843700,500.00,1726.00, Cook County,28.96871379
17031843800,191.00,1235.00, Cook County,15.46558704
17031843900,670.00,2900.00, Cook County,23.10344828
17031844600,152.00,1739.00, Cook County,8.740655549
17031844700,127.00,1155.00, Cook County,10.995671
17031980000,0.00,0.00, Cook County,#DIV/0!
17031980100,0.00,0.00, Cook County,#DIV/0!
17031990000,0.00,0.00, Cook County,#DIV/0!
17033880100,283.00,1955.00, Crawford County,14.47570332
17033880200,196.00,2629.00, Crawford County,7.4553062
17033880300,521.00,2674.00, Crawford County,19.48391922
17033880400,196.00,1805.00, Crawford County,10.85872576
17033880500,215.00,3736.00, Crawford County,5.754817987
17033880600,234.00,2406.00, Crawford County,9.725685786
17035972400,344.00,2316.00, Cumberland County,14.85319516
17035972500,208.00,2488.00, Cumberland County,8.360128617
17035972600,519.00,3553.00, Cumberland County,14.60737405
17037000100,621.00,5593.00, DeKalb County,11.10316467
17037000200,376.00,3781.00, DeKalb County,9.944459138
17037000300,355.00,2166.00, DeKalb County,16.38965836
17037000401,916.00,3456.00, DeKalb County,26.50462963
17037000402,700.00,3190.00, DeKalb County,21.94357367
17037000500,599.00,3320.00, DeKalb County,18.04216867
17037000600,903.00,4009.00, DeKalb County,22.52432028
17037000700,736.00,3142.00, DeKalb County,23.42457034
17037000800,1078.00,4808.00, DeKalb County,22.42096506
17037000900,1391.00,5059.00, DeKalb County,27.49555248
17037001002,1075.00,5946.00, DeKalb County,18.0793811
17037001003,369.00,2780.00, DeKalb County,13.27338129
17037001004,336.00,1667.00, DeKalb County,20.15596881
17037001300,868.00,4538.00, DeKalb County,19.12736888
17037001400,1398.00,5220.00, DeKalb County,26.7816092
17037001500,359.00,3086.00, DeKalb County,11.63318211
17037001600,699.00,3550.00, DeKalb County,19.69014085
17037001700,373.00,2642.00, DeKalb County,14.11809235
17037001800,492.00,3229.00, DeKalb County,15.23691545
17037001900,268.00,1988.00, DeKalb County,13.48088531
17037002000,499.00,3727.00, DeKalb County,13.38878455
17037002100,194.00,1717.00, DeKalb County,11.29877694
17037002200,171.00,3510.00, DeKalb County,4.871794872
17039971400,187.00,1866.00, De Witt County,10.02143623
17039971500,268.00,2010.00, De Witt County,13.33333333
17039971600,663.00,3157.00, De Witt County,21.00095027
17039971700,275.00,2722.00, De Witt County,10.10286554
17039971800,335.00,2531.00, De Witt County,13.23587515
17041952000,267.00,1979.00, Douglas County,13.49166246
17041952100,529.00,3207.00, Douglas County,16.49516682
17041952200,557.00,3497.00, Douglas County,15.92793823
17041952300,352.00,3391.00, Douglas County,10.38041876
17041952400,264.00,2620.00, Douglas County,10.07633588
17043840000,298.00,2148.00, DuPage County,13.87337058
17043840101,742.00,4171.00, DuPage County,17.78949892
17043840102,656.00,3521.00, DuPage County,18.63107072
17043840103,732.00,4636.00, DuPage County,15.78947368
17043840104,467.00,4325.00, DuPage County,10.79768786
17043840201,1715.00,5829.00, DuPage County,29.42185624
17043840202,1017.00,4554.00, DuPage County,22.33201581
17043840303,348.00,2879.00, DuPage County,12.08753039
17043840304,762.00,3284.00, DuPage County,23.20341048
17043840600,967.00,3737.00, DuPage County,25.87637142
17043840703,564.00,3166.00, DuPage County,17.81427669
17043840704,434.00,2254.00, DuPage County,19.25465839
17043840705,772.00,2831.00, DuPage County,27.26951607
17043840706,516.00,2706.00, DuPage County,19.06873614
17043840801,428.00,2109.00, DuPage County,20.29397819
17043840802,802.00,4617.00, DuPage County,17.37058696
17043840901,653.00,3016.00, DuPage County,21.65119363
17043840904,600.00,2986.00, DuPage County,20.09377093
17043840906,456.00,2147.00, DuPage County,21.23893805
17043840907,943.00,3679.00, DuPage County,25.63196521
17043840908,913.00,3459.00, DuPage County,26.39491182
17043840910,731.00,3644.00, DuPage County,20.06037322
17043840911,407.00,2270.00, DuPage County,17.92951542
17043841002,589.00,2436.00, DuPage County,24.17898194
17043841003,679.00,2841.00, DuPage County,23.9000352
17043841004,747.00,3342.00, DuPage County,22.3518851
17043841102,751.00,4540.00, DuPage County,16.54185022
17043841103,862.00,3349.00, DuPage County,25.73902658
17043841104,857.00,3267.00, DuPage County,26.23201714
17043841108,637.00,3317.00, DuPage County,19.20410009
17043841109,620.00,3193.00, DuPage County,19.41747573
17043841110,654.00,2698.00, DuPage County,24.24017791
17043841111,519.00,2822.00, DuPage County,18.39121191
17043841112,789.00,2795.00, DuPage County,28.22898032
17043841113,541.00,2773.00, DuPage County,19.50955644
17043841114,994.00,3264.00, DuPage County,30.45343137
17043841204,966.00,4661.00, DuPage County,20.72516627
17043841205,867.00,3536.00, DuPage County,24.51923077
17043841206,1347.00,4444.00, DuPage County,30.31053105
17043841207,409.00,2378.00, DuPage County,17.19932717
17043841208,937.00,4231.00, DuPage County,22.14606476
17043841209,871.00,3069.00, DuPage County,28.38057999
17043841210,1072.00,3292.00, DuPage County,32.56379101
17043841307,1203.00,4357.00, DuPage County,27.61074134
17043841308,1413.00,3354.00, DuPage County,42.12880143
17043841310,832.00,2766.00, DuPage County,30.07953724
17043841312,645.00,2659.00, DuPage County,24.25723956
17043841313,412.00,2211.00, DuPage County,18.63410222
17043841314,1423.00,5123.00, DuPage County,27.77669334
17043841315,568.00,2434.00, DuPage County,23.33607231
17043841316,809.00,2882.00, DuPage County,28.07078418
17043841318,616.00,2156.00, DuPage County,28.57142857
17043841320,420.00,1884.00, DuPage County,22.29299363
17043841321,632.00,1930.00, DuPage County,32.74611399
17043841322,954.00,3979.00, DuPage County,23.97587334
17043841323,682.00,2236.00, DuPage County,30.50089445
17043841324,570.00,2382.00, DuPage County,23.92947103
17043841325,1250.00,4738.00, DuPage County,26.38243985
17043841326,856.00,2897.00, DuPage County,29.54780808
17043841327,929.00,3106.00, DuPage County,29.9098519
17043841401,907.00,4773.00, DuPage County,19.00272365
17043841403,943.00,3185.00, DuPage County,29.60753532
17043841404,844.00,2448.00, DuPage County,34.47712418
17043841501,366.00,4366.00, DuPage County,8.38295923
17043841503,192.00,3162.00, DuPage County,6.072106262
17043841504,433.00,2487.00, DuPage County,17.41053478
17043841603,932.00,3460.00, DuPage County,26.93641618
17043841604,735.00,3603.00, DuPage County,20.39966694
17043841605,618.00,2875.00, DuPage County,21.49565217
17043841606,641.00,1630.00, DuPage County,39.32515337
17043841607,1237.00,3434.00, DuPage County,36.02213162
17043841704,1287.00,3346.00, DuPage County,38.46383742
17043841705,1175.00,4952.00, DuPage County,23.72778675
17043841706,628.00,3030.00, DuPage County,20.72607261
17043841707,949.00,2631.00, DuPage County,36.06993539
17043841708,466.00,2923.00, DuPage County,15.9425248
17043841801,1326.00,3740.00, DuPage County,35.45454545
17043841802,1296.00,3888.00, DuPage County,33.33333333
17043841901,736.00,1916.00, DuPage County,38.41336117
17043841902,719.00,3682.00, DuPage County,19.52743074
17043842000,1355.00,2915.00, DuPage County,46.48370497
17043842100,1827.00,4329.00, DuPage County,42.2037422
17043842200,1353.00,3343.00, DuPage County,40.47262937
17043842300,980.00,2543.00, DuPage County,38.53716083
17043842400,1255.00,3705.00, DuPage County,33.8731444
17043842500,1001.00,2922.00, DuPage County,34.25735797
17043842601,1307.00,3006.00, DuPage County,43.47970725
17043842602,1173.00,2968.00, DuPage County,39.52156334
17043842603,833.00,2998.00, DuPage County,27.78519013
17043842604,989.00,3478.00, DuPage County,28.43588269
17043842605,1083.00,2885.00, DuPage County,37.5389948
17043842702,1321.00,3706.00, DuPage County,35.64490016
17043842703,1183.00,2928.00, DuPage County,40.40300546
17043842704,1251.00,4407.00, DuPage County,28.38665759
17043842706,1436.00,3750.00, DuPage County,38.29333333
17043842708,714.00,1901.00, DuPage County,37.55917938
17043842709,788.00,2794.00, DuPage County,28.20329277
17043842710,807.00,2803.00, DuPage County,28.79058152
17043842711,786.00,1975.00, DuPage County,39.79746835
17043842800,1181.00,3497.00, DuPage County,33.7718044
17043842900,1541.00,4653.00, DuPage County,33.11841822
17043843000,1236.00,3501.00, DuPage County,35.3041988
17043843100,676.00,3181.00, DuPage County,21.25117887
17043843200,630.00,3963.00, DuPage County,15.89704769
17043843301,606.00,2845.00, DuPage County,21.30052724
17043843302,507.00,2444.00, DuPage County,20.74468085
17043843400,655.00,2631.00, DuPage County,24.895477
17043843500,1346.00,4052.00, DuPage County,33.21816387
17043843601,714.00,2892.00, DuPage County,24.68879668
17043843602,807.00,2353.00, DuPage County,34.29664258
17043843700,958.00,3252.00, DuPage County,29.45879459
17043843800,933.00,2721.00, DuPage County,34.28886439
17043843900,1120.00,3005.00, DuPage County,37.27121464
17043844001,1024.00,2827.00, DuPage County,36.22214362
17043844002,1119.00,3056.00, DuPage County,36.61649215
17043844100,1188.00,2874.00, DuPage County,41.33611691
17043844201,1328.00,4713.00, DuPage County,28.17738171
17043844202,384.00,1914.00, DuPage County,20.06269592
17043844304,1462.00,3445.00, DuPage County,42.4383164
17043844305,1336.00,3747.00, DuPage County,35.65519082
